rating,name,reference,price_level,lat,lon,opening_hours,vicinity,photos,id,types,icon
4.1,La Gran Via Bakery,CoQBdAAAACNxIYcwwPJAnBuGzIAYs8hohGIxT4bFRl9cY60GSZ6CcH8KpSa70_tf9iAcroBQVtKrttB1DXgHsMt7eBxtaxDyWR_XNAo_0z-MWKJscdSRG4268MK074yw3L_scbHHDmQdxeIzUapF_INrtOD28Lhmi_tDLQra18GsDQuGE5fsEhAMqn4Iu1_smde9XSFcV7tDGhT1k-7k3imjTcXKBF6R5xnr4ERVrQ,1,40.647647,-74.007906,{'open_now': True},"4516 5th Ave, Brooklyn","[{'photo_reference': 'CoQBdgAAAMN5jxtwbyw67YEUDlqwQqqNzi8IB5Ej9UYeWXK_OGsWZUUsxICUfCIsRDdw7asW8xCz0-VLlvoqRukUGRFKExikobpi312PLS3c6aj4_NLBGlyrxVYtMtl6yVeRC7qXEKPu9mvOU3ADYsPr0L7nrIZe88Wvla-EgcZxFKdC7H2NEhCJ3UrTgzTBOtrN2HxRni9oGhQqfKBHEJkL53oeC1FL8Ln9Meyqfw', 'html_attributions': ['<a href=""https://plus.google.com/100040680928773764694"">Adrianne Colon</a>'], 'height': 480, 'width': 640}]",5f50b0da83faafd30e3b4e829290a9e044b15aa3,"['bakery', 'store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
3.6,Dulce Vida,CnRsAAAAZZ-cbOnWaj94n5bbhRGJB1-13m8nyo0kBs4VAvT6taGGMS8Gi3whFR1qQpV_V5yHh7WhLwSo03Pkpgxphk4LL84V-T5boEhVt_ClxrWs7UAB-8IbnCHsQyhIxE5-bfqIiAIgvpdMEBB8H872gI3XYxIQTl_8lBB0pdtvO3pelhUFoBoUclAlTVnzXi6ILtR8YF3iExq4t7U,2,40.777137,-73.957094,{'open_now': True},"1219 Lexington Ave, New York","[{'photo_reference': 'CnRnAAAAzl7JKZceGfDCZMtKlEDGQWFy1KyOT-HBYKgpce2fFa7yBAvysIUZYFju_AF5UN5UtqrNjcMOxQKtJzOgIIbpk2rnxcGpHMBDSnQRvtHen8IlyZ3QyYBZNGrxR5vaAByfYvL6mTIKggsM2KnUE3UnyxIQyXuzZ8ylfEQ4M2y4Jb7raxoUFb18HV3op4bxuqqcnOBFGf08t7E', 'html_attributions': [], 'height': 853, 'width': 1280}]",5390eebfc009d654b37534ac69facfded893b484,"['bakery', 'store', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
3.7,Portobello Cafe,CoQBcgAAAMyzN_0G24rxHLq9w8SiGw3MtVvv6g_xFtqBoUn6QaKBJL6JN4STjSjijDr_5uXWnr_KPuCDve2Hny3VRE2PxPcD71j5KWIETMXF-n9T3ANhIQ88wlNngmYSrYhzfWAfWmvwrXusbO2LBMEuQ4Qtk5sdicEFSQgH01ds8SnINORpEhB_jIHBevvT_UH49xLy1hA0GhSbslziyjt0QgrQk6QC3y6BQkzadg,2,40.537277,-74.150742,{'open_now': True},"4221 Hylan Blvd, Staten Island","[{'photo_reference': 'CnRoAAAAC1jZtCDXQOj5Uk1cXPDHwE536xnqj_QFj5pCM6yHXFwTNqxs0AnF1cQ6-gsprwQZFGK3-pZs1MwR44QaW1fL-u0djKlP_TEVN4ti_x_daKPAX_xYX_p8l_ZuN1yKz1YdCcx8RWc4Tn-ZnpiEM6tJyhIQDuwVW_vWOigq6825ov_94BoUl3OvIINyWB5yiY0JfYlRyEnBWXE', 'html_attributions': ['<a href=""https://plus.google.com/112627445831721921335"">Walkerthree AUS</a>'], 'height': 648, 'width': 1152}]",6c9e63e94524884192579a10dc2e8aa9fbd0f309,"['cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Panardo Panini e Dolce,CoQBeAAAAIVzq9nCuLAfsV9AVJ2iS3zMCJQMy6LW6vEbINOLKPsyNgAw8At0D8mGAd-KfhudPs3iqOUAuIlAYuYyFu61AWO3GBZBvXvYKY38s3JNw-zM5OtbmPZqsbnHIhe1kVoGkQv3eLf0Ys56H-GKz4azuglskqm1da7XDCBjV9i8D8VQEhBmyo0-BRTvdykJdNIA0niMGhRXDUqANQUSmYM7woaPTyIhWz1AtQ,,40.721632,-73.88675,,"71-19 Eliot Ave, Middle Village","[{'photo_reference': 'CnRnAAAAGLxtKSkcqrM_au6AJHTPYfHQA4Ma1ppuqit_7N7w6CVgTa_wJp1EhjZHRsOk1OUbmFqEenxtFStnld9B_aEaMtx08qhO5ZEZJ7MQt9fp3i0MmdU2vogF9ZtIMLFe5Rug4QEhLeq3IELncnyLhOmuphIQdhXvzeqrLFa6-EC0tsy57RoUki10ICMOSAZXgWR4B3EfecvpikA', 'html_attributions': [], 'height': 450, 'width': 283}]",f2c77cab15f24c146442deadcedc5b30f6ba28dd,"['bakery', 'store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Bean & Clean Inc,CoQBcQAAAII2mUYEEh5S1Fg0KkU5JCANoaBsgi6E37aoMrqDUL0IoT8Reqf9aEqpLbBMaV0uRy_Nbjqm6w2q612zCEeGQkdL7PF_1eEcCVTSva6xz8sSrlMy9qgfMgRihu_GmWEZTtQIR8cQT-4AxYzya6nOqX1n8MozXYjGKlUzLLm5n7NpEhBbnW-HTUm59Y9MoVKV9B-iGhTX33F-UEpuDgkyVO3xlXB7xTgJqQ,,40.714731,-73.938607,,"909 Metropolitan Ave, Brooklyn","[{'photo_reference': 'CnRoAAAAMgmZdv8V3TH8KoRtPo4F8sD_Brzn2ZkDtBJMe6v_RV7R5O93gVI9BiKNi7K09OUDjDSMvHMX-HAgQLtcYNajO02DUWkPivUfLkuc8ipnf9K5OVF9wKzReDCGbvxKCo1JquG-u9kUtUtigbRPp_H4jxIQBa0sSRf9eWupzDzIvCWxWBoU34sHHNRz7iPNENo1IUgV-gzHl1Y', 'html_attributions': ['<a href=""https://plus.google.com/111573930028881283181"">Fitz Maro</a>'], 'height': 400, 'width': 535}]",d73bb2fbb8a2c25c929889a60f97f6627fd3a8eb,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Cafe Avat,CnRqAAAA_FdsBC9EaAMaHt-lBdNDq3BZK00qPL_QvXg5L9LB83qBGEzLj85i9kGDxoMLCRCy600L6PclnKWur1Qj6s98riLFLBnOhRSTR42D0MeY_sRrRARs94TnRzDBmiz-_K-vJTLNdUiFe_XATcK_HGXpGhIQgdYylaN2NsdsEP0henJZehoU0hqM2ODj02i1WeIbWInLmq6XNzc,,40.598755,-73.99793,{'open_now': True},"2158 Bath Ave, Brooklyn","[{'photo_reference': 'CnRnAAAA20WczdIOnEI9XpAkAzz5Y4cLC_bcjZwGc7DUuOUG39rmk8kQa4whRcev4Atw_ayZaqrZWE7VF-Z8Y3J8eD8H-8FSIZzqC9Y1Qpylv-x0GGkT5FWRjvFHE_iVeUTMWGYZIUC--BUaUNB8PWBgckGtmRIQNnlGOKLO1gvA5eH3ZVwCJBoUSsFZCQ2cDs2ixNWjD_TP_WJCm58', 'html_attributions': [], 'height': 1152, 'width': 2048}]",583c647548880528094878ec4099e4a1d2bcf40a,"['cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Farmer Bagel and Gyro,CoQBdwAAAPOaUqtQJpvI6yfC2O0QQq8EfOHRyvp5GEwbq8r5196mjK91I8mTu-laI6HEBXu9Dls7GgQsfQeG1z0gEYrCqB2WTL9PPL185T0Zij3sFk_UaqXn5VY7enO4WIq86aAJt3-ouAS1HybUomLpWUZK5ay7_Y1OZGcHaDOiNM7TMkafEhBZFNfAOUfi4yy1ut-0SdQmGhRA3YHSuEYzbRbwAlhXdErki1ijuQ,,40.693032,-73.973055,{'open_now': True},"336 Myrtle Ave, Brooklyn","[{'photo_reference': 'CnRnAAAAp2hA_paqNd2oi3xGF3-ciUd-gY7Uuxjr9c0dQNQTxMrVY2BZL9e6yDJGA2Y4aXMgiDcmwZ0qLShF5qqI0teAjKS9Tp6QUsfZPNWcaoSvKZTBHQBRkZ0yuZuiafbLsxqPQu9JZI5LUvi14y7beAwnxxIQTs7G2XWIr4D4n7_pntgJXhoU77tXRXwjOZWbGr28BqHMj_UQaUc', 'html_attributions': [], 'height': 270, 'width': 480}]",13ca223e2ca4b840fea72c999f823293296b6bb6,"['bakery', 'store', 'cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
4,Oren's Daily Roast,CoQBcwAAAMVpCTTHoKKCZEbDM5X7dm1LRqLoopR0kFeAJCyFMeoR3A0ajeorWskBhc_BPLvOD3hYLXhbYVG5ThLlQFcT6Hx1Z16yRDZ07RhboNDWbNxKJq--hwcpBA0DQHVaejA5WLjJVSfxGxrm5ZXvG5GkEP4TrJUHRahd3iaeySHk8HinEhA12OxJRJzrbtl53QVQaEvCGhRIPQfY5szNNT5Mzq2zCZ3E07JGrQ,1,40.805507,-73.965372,{'open_now': True},"2882 Broadway, New York","[{'photo_reference': 'CnRnAAAAy9_i8zmGZX4CHZcBSqfY6wQDu23-V6W_xJL72sFQvsx0YsbgI7J59jWpr2Y35pdhuKjjN8FIC2pUhQ3YsvQbMrnLpeT0xm8W9VhxAM3b1WfvLhCuYKT__NdFM1fy8-7M5dStvsjrNRT_5KaKGWDELBIQdr3z2Gk05UgydeSYZDhb3xoUIxs7V0HZjbLH5Z5F_3mlVvsoySY', 'html_attributions': [], 'height': 300, 'width': 400}]",92faabe28cad513481f0d91e117f1d49f13fbab0,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.6,Sambuca's Cafe,CnRwAAAA9elAwadmYrCQSpDgOdzdqIeDp3Iu4NhCrzeLrlXDzWrgdA2bgZSkfveaiptfZg-l8OpPdIHMsy_p6C8zgI9vuxr4axuPhrwfaWgOriqQlub0X4euYcMuWWciPOPxWHaDBsGCEb_fRnrcqhtjhxujBxIQrBNOcG1Cb77ebY91DZ4weBoUioo6Tewu71XQySKOZ4XSa638LV8,2,40.717415,-73.998518,{'open_now': True},"105 Mulberry St, New York","[{'photo_reference': 'CnRnAAAA1pjBH3xCMf4CpngQ-DX1a5LwvK61xLCqGJdFTsZ_vZMBcAmD0h3ZDoUw6DQSHia4vilrDITdDOhgWA0QvxWH1UaC01frZmXfKl5HZsLJ7yShl8yStlGzBOC8VgP9exU7p9UVSiE3sYl20ihWiKbAIxIQ3916atWN-ueX7RQwHHbufxoUocQ3z-9Tg3tlbx_YK0PoKAp1Ua0', 'html_attributions': [], 'height': 268, 'width': 350}]",a6c0781d97b77ad823104a27e00014c57f3657c1,"['cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.9,pier i café,CnRuAAAAYspq1McKHn_G4IQrJny6_FygwAkgRG4-cv-3XUssp2VeupROdiJtH2p9jKYHZiiXo0PUigKUjkltF6pDxvylPZd7l5lq155b4ut4siIaJHbOrklHT-xHm7vy-FgExLKh187P_q58YdlPFEwg3Xlm8hIQmBQo0hjO6AhU7H9PKMxQwBoUoBrTaS17we2f0RKXZwq41sXc7vo,2,40.779679,-73.988785,{'open_now': True},"500 W 70th Street, New York","[{'photo_reference': 'CoQBcwAAADfqMsnZqcyPx9P-NjKOffsRlnspD92D143WkHpK2u-vnEXTJ4QDdCsacW3sQIqSn-Zsy7m8k1S3GYwxRw3bu020_EfRPflcl8UGXPrXYfbfVoWKoLM5orOlTwHMx_fdlTWFCVQmVuzUWwAN2PkLVTOO8KeFrWphyHYmv7y9OUM5EhAsA_bPLf9BpCA6V2CxEggYGhRu8Y91yl7_Nxn8Pe9Fu5eM3ubcsA', 'html_attributions': ['<a href=""https://plus.google.com/117695510880464075363"">Gabriel Jones</a>'], 'height': 972, 'width': 1296}]",59268e2a79d2a71ee8d14927415884bf18c57c53,"['cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Corner Café & Bakery,CoQBdgAAAJ6VvqHSeqFZj_r8I9uL2eoE58xFowBTuZYMKP_xTGPRVnw5fUOcb7wq_DuQT0zX3PhETiq8_BHlafFmzBSqzJJn8yGLce59vB84LS_AdfjHWbS2El5kwNT2siFgvezw_ZvAREnhJ4dh74Zzo9p48WTHRnorXfoI_NICKTC7KTE1EhBHRkh-5EvxNUaf736HVl5BGhSzIB-5zA-sDzuZqk7CNvsGJpH-8w,3,40.783228,-73.957332,{'open_now': True},"1246 Madison Ave, Manhattan",,a34c596ea3344f269ebae3646f6bf1967e422ecb,"['bakery', 'store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
2.7,The Bread Factory Cafe,CoQBeAAAAHfFm9gX6gNatYvQnzgd8NYSYDdbjMuXMfKkslr5_abGibzML-LouwkDOuwzdTUSEUFvYF3l_mjr3BLhbvQ7WIKlzCwDahkR9keoIysVfTpTb-FhC83ez7cK8LJqmD0IGxN4E7dWONQVweymA0HuOl8Wzwew-8Gk-U3dJfAqcvFNEhBfNC5hpjwbBFP47nBpK6AZGhTM-5gJ63sCNudeiF9gJmy98Mm33g,1,40.752048,-73.990316,{'open_now': True},"470 Fashion Ave, New York",,75824e4f5a646dfe7f44e3e3066ab6b8d0ea36be,"['bakery', 'store', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,D & C Coffee Shop,CoQBcgAAAD_YBXkltz44JYCaG_uI8pwocP6PvoV0XeRyVDGAQy8yuyzUYaT5AqXjl75PtEEdvBbJXcAmREzvacYsdAeoyoNZDyS4wJQiGOLg5QWGhwfNnaGgU_gVTKq7MSlpWpT4973GoBzUMzXEwP6j1PzzM6srpZBcaAMHl11Gvewb9ytqEhCJAz8i6UuNbKb0Nv0KS7qHGhQclD7MUuvRADjPt7lr5-ARNAsGpA,,40.75351,-73.863114,,"10408 37th Ave, Corona",,97686220137563cf99ecbd455e0dcd25904eca8e,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.9,Ocean View Cafe,CoQBcQAAAM-jyACmFsYASXH7aaka7cWquGIcH7XR34HgIcS8jzpa5ZiOUPF1M8IPyx8Mkzr2BfZALy-QY70SHnrTV1xb6AFz2iCo7H6XeNSywyei544-AaK8Texh0hd-2kquOuznBaUb7y8cKMmbQZwwRJMt-B1ahFXd7fj8IXEho2t8H6eJEhBTPB5hDbuiNyvByLbWYQOjGhSV3crAl8Nu8gyx44vUmw5yK-vosA,2,40.576833,-73.964272,{'open_now': True},"290 Brighton Beach Ave, Brooklyn","[{'photo_reference': 'CnRoAAAArieclIZCr34K-JZGnRMpi1Iz6OFgUcvVODhUkyt10YFgOx-2E3_J_XcjSxC00NYS9bcyssU7ewTXZeBNpCsTnU04D3aaTsdohObUfPz_U14OwlCZUJTyouUdApxrGIRC31GnH1cYGZCriyE1OURolhIQ6Sc3NkqVQ27vxI_l-Mp5SBoUuI7k0QOk0GCM7su4x-hZhmUeEHU', 'html_attributions': ['<a href=""https://plus.google.com/114498192340430955994"">S. Dolinni</a>'], 'height': 3456, 'width': 5184}]",752528878e3d4b87c24583495be49e6da30d7b53,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Sweetleaf Cocktail Bar,CoQBeQAAAMXbWIB_qsj1GppRdMQ7J8kHqzHyX0QS-XoXVFeyZxZt7ny-_ygKfrvHxZork6c5-omgAyw_OgQnQROooB85v7fO8WZoaoXnF5oLnVW50uXtRbYUh1NsWB3M990YDYzUwyFmZm5lksBaPdbzQSNaVI48WM5KkvrPNv-h8DwuE9-fEhALqAsm_-DMHe9QbMYMHz-xGhQwYHCeINgLYxwo42k9t_0r4ixixg,,40.747091,-73.956177,{'open_now': True},"4615 Center Boulevard, 4615 Center Blvd, Long Island City","[{'photo_reference': 'CnRnAAAAzpOx5FrSdKIIKdfNwyHZZS3E-ylZ1YmniDuHQnz-MvThEi00PbAKJeB4j5rm0pVWXkMfxuJF65sh99jXdtEJj-NNGux2sqWdHQMRZNX4-ZyaTtVwlbli_IUuiX-jI9-O7uz1HW_TlJPqJXwBryYFoxIQ1JEi9B13w64VO8x-Gws_8xoUhq6QuLhZMTLk5k0LJWcqEh51y_M', 'html_attributions': [], 'height': 400, 'width': 400}]",c9367c30254c0d12884882cb29f4596977ae5d00,"['night_club', 'cafe', 'bar', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png
4.3,The Jeffrey,CnRtAAAAfa4VISlD1SuYqnKv_gyXZSjHdJDhtWkJlXpolcPCn5Prpf8SdH0t98CqeufTGUqsO2zfJ82Yzhm3uqiNJlwKGfDrE8laUT6gk2qOmsU9z-AxFqM4dH6K_A5KRfmPwprGtspFQWvMcbpd3GFvIjXfMBIQTStadM1C4I4INkYR-1AEqhoUifkB3GtfK35FHHPchvV6_i9iTso,2,40.76102,-73.963046,{'open_now': True},"311 E 60th St, New York","[{'photo_reference': 'CnRnAAAA-ar_3CZjL9CUNvddaxkGrDlvI82bwe_iEQY8Ml4E0Avb0WMrNs3xgAMrG5BFb79ZlfPvZPdK3hELylgN07ToaIHMSH0-C6FFmscIK3YRzwhkFyvb-g3NzJzlmvH3dGlxpl6LNI9Dj44RCy3jniYEwxIQNvwt6xmonw9LelaDU6aJzxoUW0ztPxJPXZ1pGdRPmng8LD5zbXs', 'html_attributions': [], 'height': 1600, 'width': 2844}]",348709cbab1b2d94911c896aaeb79faa86c1ba1c,"['cafe', 'bar', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Cafe Italia Soccer Club Inc,CoQBfQAAAPKhEgPN6JbJohgzuvyBDoRVp6qFNfLyTcgY15nhBFjvH0YXozxA0SXELAxBPJ5yQEnZfpDPtuChwPISz7-VeYs0IQPmPKn8XnO1kCeakfgyjjGSB91bVscX4HPcht7fx98xhvzRXUjyGE5E7Fect9UMDj7-8M5D-DbmZyQGCDwcEhBwUShK2x3c30qNF3tKqgDmGhTLqnxmIOZEPHGmNZVp6evhZitz1Q,,40.844087,-73.830053,,"3009 Middletown Rd, Bronx",,91298fe0092758ac65d347b7eacce60ec67a0083,"['restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
3.7,Starbucks,CnRqAAAAqU7BBTEaHiXAONvqTrnxNkLYF9JnRHSKrfbB6GmM906aTO6-8AnTXBondyDv9sNrMKcUbHvubFf4z7RWWJgPZ_JcOdRxewvtcKtoYohawgjgGM47fRx3g8AddCiEQGLISzfdor4mmHbudabCp_JEDhIQqpipgYzZywt_vU3XydK-pBoU2MqB9sNC2UKWbV4An0EWERq807A,1,40.692439,-73.991242,{'open_now': True},"50 Court St, Brooklyn",,e0e74350b72f6cacd3a05fd277125bc8d6a79df4,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Mamá Inés Coffee Shop,CoQBeQAAAIMP3w-D-wCILXYB05qaKXepT1zSOoIk2FqEI_m6_zjAqfbpm_CxczmJXxwwVUctjQzyIR8KdK-Dwzdw6eYwIC_eD3D3EhY_LhdIf_680hnTyiL2MppBKROjmWyr2gRpoRfpNeStR5Z1TA_u0u_llFBT9yjyf_-P_AS5AtxBbeLwEhCSaCZkXppyvTivH-vQbMwMGhR2U9Y-_UgDyO6dTtop1BFJqsTr6g,,40.872562,-73.877708,{'open_now': True},"3127 Hull Ave, New York",,aca33fc774eb8a66eb670f8b607c8fdc36fa78bc,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Jou Jou Café,CnRuAAAAQTek2yzw1d2mdqHooo7KT0uLAQ9Oc0uMZ36BRnks9f59l7RtLUrEbGZ-LbRPEw8uNFNaGFndXRV5HtMEbChMWGK7ARv90rJUZHmZEj6M53UAn46ZQzc0pzvsmZKET4D5NOSQ0TX1-ZIDmLLvjyFn3xIQ97u6J4H3ty98JNXXVmWT3xoUrgj8No4dMnp0U2vSTuz6XX-uvuk,,40.839643,-73.941603,{'open_now': True},"3959 Broadway, New York",,001b91ff85431d792345cc9a25e8b889d715b9bd,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.3,Blow Hookah Lounge,CoQBdAAAAGjRijrs9nVT2uXj1Qdz2U_RBHiwOEk-d50QVEB6aLg1gzUPQgqeEFOEvU63-DRvMBgZnRNjTJIqIHmFM0PLYHlDhFVlPxBBmg4HIvQ7D5x0XhVSaFdqa9dD-6s24mob7yIU6u6T5miw0WKUbNbkXC1WWYvZlttFwKDwe9w9FhkUEhAZJXfljnBziSa1m08FUaSPGhT5SIzUo39BxQWihociwipZLMS2NA,,40.630703,-74.022448,{'open_now': False},"7314 5th Ave, Brooklyn","[{'photo_reference': 'CnRnAAAAn4Eu_G8uqCypKSBFR6MaQJAPB2HYzg8N36qbh3geEAu4GKtC0nN7gAWuz1YYOhKaBHeEr9o34R8rO-4w6JvBdD2c6lKG00noC_rT9WZXRxx8KrF3U_CApQs1ocipjK9GrklEmTzc1Uj8kjkwD7Z6xBIQApp697Uw0oaQYB_N9dh7rRoUpfwm3QCxY88Tuygbm3S_RkJXnTw', 'html_attributions': [], 'height': 636, 'width': 960}]",e0e58653ea788f4e4bcb02856ef062b89b3c5e77,"['night_club', 'cafe', 'bar', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png
,BRW Cafe,CnRrAAAAjkgCPZBA1kf-SS4lpEWiNK5BYK4CI49mJ9tCNaI5PFYWDhn_uCLH6l0vcFODNrqjdU9GZNWpfP0P_HRBGe5odJiuF20hKLojM1i42VqyyOQ_xPpaiaCOtQ8wdjnw4CSg4LoqqOf_5DA8NF-LaOJRGhIQzvUp4H2tkVa7-kkquOYmBhoU-pNo7cQQZdGMUjVi922fkylGjmA,,40.704198,-73.986219,{'open_now': True},"25 Jay St, New York",,c8b833b4f5ac941cac5c24ff49632a13f220ba19,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Briarwood Cafe,CnRvAAAA5nZjHLcxhg9xtiRE9PXVON4ld2IRgU9gmdGilILmpTYSkOl1knoMXv8TL-0bpcU7sxRl7f__JlwIZD7Da-6dyayw0EOgdbI9skwu_kBTu7x9bZjB_9439uviJt0eFXPUJtI6xKfXZ1CbWRyPwiO5gRIQB4x9QrQDHxQ0_fs7FzstrRoUU96YRoElqb6Md_e9bdr_eSzQnRs,1,40.707895,-73.817458,{'open_now': True},"138-49 Queens Blvd, Brairwood",,0722c476685748fa8b670195db5a5a87db1b251a,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.3,FIKA,CnRlAAAAdJROKhagjWAWkjgiwv2MRDsEE8me_AU7uYNiXsM2NYQWkVolYhecI-fqQmV3htKU-tFkgImoThj5QS8cGPwM1_WpAKUnTVPh17bHz8XOaZ7UE8FvW9eWYgBqvmN-FtPxbf0vbxox97sFWh0ruIT-pxIQCfp0L02fOsPz2H-rpVzvjBoUmigoQWOjQnmoUUWU7UpDe7GL5AA,1,40.764855,-73.975992,{'open_now': True},"41 W 58th St, Manhattan","[{'photo_reference': 'CnRnAAAADRBMxxD5OQ2N3CHI1it1_1hmu5OuM9QTFZv9-jPqDDc26rosGhK7L7QHtWI0gM6HpmBm5WO9ejDQVPMyFgxzSEJF_XhY12YCFhH89a0jtUgl7HDe1Pr3Ap5ikTDgknaAlvdbYE45zbf4oYAIxhsEaxIQ5LTlLkGthsKt6WEVPFVaLRoUaEYIzB5lb5Ek5wa0_OB-_w8WGLM', 'html_attributions': [], 'height': 667, 'width': 1000}]",b0cbe42bfbd666c9617cf326ce8938cb98b19cab,"['store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,'wichcraft - the cube,CoQBeAAAAOf8vl0gHVkYGfYTVRkXzl7kdSM-_nR6CyfI_JPHZeMQfmYhWtoCHNmULYZ5T0RfKLssEUfGLMKTsqM1rc4oX7yqVJ8Qd49l2l3OzDr5mBingLONtTOO1X3asWhKVXXJiWdwpjxLyUrGm64v804KDi4j1Jv8xTFxfdEKl96gFrbYEhBm9bQoT3wQDlwk4SdFsL5_GhQKglCHtodfrgJQ2Sht26eyMhE9mQ,2,40.740058,-73.974857,{'open_now': True},"440 E 29th St, New York","[{'photo_reference': 'CnRnAAAAVoVOqEeK11j7W3sFCPp2ivUG_0N1xVQ1_MTX1yhhVEcWJsMLiOPQUoqh5T4yHqBj650-6bvAYSQeuVC3Uc9U2sJqyyn4fe9xu8FmjEeZQ_Ui9OtfXXtY0aLClJUHIwkePLwfIgRPDWi5Uumzfh1xwhIQFWm6v9qWhUUc1wxfFh6C3BoUxokk-9qDre5kiqwfeDvFoUd4KKI', 'html_attributions': [], 'height': 750, 'width': 1000}]",3e6c2cd7845288f83bf55bc414b5f7b8676c72f2,"['meal_takeaway', 'cafe', 'restaurant', 'meal_delivery', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Hudson Coffee Bar,CoQBcwAAAKhCcOoGVC6YbmbgetojtD1rpsjcgJp3SQ_NP2r1kcnNoWJpeczpWZbP-rM-OlS_h1w0vFGTkgKVqXHv34egpkUT8WZ4HRZJO5qtNLH71TWjsWblrOxqgXCVIkta3suLe-ce3DeIvZsDbrBQ6-UogB99O7lU0RqjIQR8hvw2EI2tEhCtKaj1PC4HjRpgnQbuGr06GhQJGBfKtTwOxlwBZMGG8f3ohPockA,,40.727776,-74.00701,{'open_now': True},"350 Hudson St, New York",,3c7e00a8ddec989d0226b51ec0874180c91cafb1,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.1,Corrado Bread & Pastry,CoQBeAAAAOJNHxND7F9YSrb__ISUMpztjWh-2doHPMlVq8Q1s4_F-ftkzCSomS1w2tL0_wSbpJYQ2CfMNm4lFFjOx_PoMCNjZQJh2-TkBO6Hh01euRSkkid7HSg9cWZOGIxyuuqSxiB6-uhxCuCuZ6cXYPBXf1h2fZjk8xoXclJJ2J-uSUAgEhACTzN5fc4Rqk8JdjV5jqGzGhQzHB-BgrupdmKrakm0NMbfvg-nVw,2,40.769327,-73.963304,{'open_now': True},"960 Lexington Ave, New York","[{'photo_reference': 'CnRlAAAAcpXfPfDrZwaAhJHI3R31iC0Rl-nbhapH1qfFHlQXyjFZsWznkfFt2eQGxDl6goEyIhw8IdjF6dEedmvE4meXnEwG6TuiJ1oSQ7Z_UHnaf-l0EZQE3RtbVO_7l1JXIH9AylXsyclMaYEKAZzigd8FSxIQyUwrL1eeNNbfMRxYTdo0RBoUVl6UAMVJRIZbCFmao1FBmijmBZQ', 'html_attributions': ['<a href=""https://plus.google.com/112354266219585136685"">Daniel Rocha</a>'], 'height': 972, 'width': 1296}]",d91982b2e98abb4ebe8ad5a1c69cbb8141c5d029,"['bakery', 'store', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
